Id,Label,Text
5.13106E+17,Positive,RT @KayEmx3: “@BestOfFOD: when the whole squad looks good http://t.co/fq6yHV8o4T” @lcladdagh 😭😭😭😭
5.12678E+17,Neutral,RT @Briaaanda: Fly by Sugar Ray 👌 #takingitback
5.11727E+17,Negative,Food is the only thing that will never leave me. 🍔🍟🍝🍛🍜🍲🍦🍧🎂🍰
5.12768E+17,Negative,Sucks when you know you could of catch that one ball that depend how the game would of went. 😒
5.12263E+17,Negative,This computer teacher talk to us like we dont know how to work Microsoft Word 😴😴
5.12385E+17,Positive,miss seeing my best friend everyday 😔 http://t.co/DaQuOb4XWV
5.12774E+17,Positive,@Official_Daejen hey kick ass for me this weekend 😘
5.1387E+17,Neutral,RT @1DVanctyUpdates: @Harry_Styles Niall stole your man. 😉 http://t.co/ooZS1Faygl
5.14924E+17,Neutral,“@ExpertoNBA: Wooooooooooooow !!!!!!!!! 😱😱😱😱😱😱😱😱😱😱😮😮😮😮😮😮😮😮 http://t.co/SUGgAemgLw” 😯😯 damn
5.11892E+17,Positive,“@_lovelyleah: Why thank you Trinity 💁 RT “@ImTheWavyOne: damn she’s beautiful 😩”” http://t.co/bOA6zmG98r
5.13463E+17,Positive,RT @5SOS: .@SaturdayOnline might play Amnesia if ya ask them 😁 thanks to everyone getting it on the radio ! #MaxwellPlay5SOS http://t.co/S5…
5.14295E+17,Positive,"Go Dj! Yeah Thats My Dj! *Waves Arms In The Air* 😂 ""@BeeDotElle: Her and DJ 🃏😂"""
5.13543E+17,Negative,My papaw just came in my room with a tazer and scared the living hell out of me 😫😂
5.11876E+17,Neutral,@shaidoesshai @hugsfromshai @infinitelyshai BT CAN U RT OF U THINK THAT ICON IS cUte ? 😂😂😂
5.1204E+17,Negative,@KhakiBlueSocks I couldn't afford to have a swear jar. I would have to direct deposit my paycheck straight to the swear jar. 😩😭😭😭
5.14949E+17,Negative,Figuring out you're the ugly one in the group  @vaughnstarling @LiveLoveNicole 😂😂
5.13874E+17,Neutral,26- wassup lil girl 😂😂😂 what's been good
5.14132E+17,Negative,"RT @KimGorecki: @Ksadler724 no... YOU'RE AT SCHOOL TO LEARN, not eat crap! 😉"
5.12678E+17,Negative,Wishin' his practices didn't have to be so long 😩😥
5.1169E+17,Neutral,“@WeLoveRobDyrdek: #STOPWHITEPEOPLE2014 http://t.co/l9pUfnwW4w”why they always gotta ruin something? 😒
5.13E+17,Negative,RT @56hoodstar: I'm the only one who didn't download iOS 8 😂
5.15092E+17,Positive,"RT @foreverJaDinexx: Hi JD's 😊
• James Reid Fell For Nadine 💞
• Nadine Lustre for BGSMmuse ❤️"
5.14207E+17,Neutral,@paige51699 @chelseakate98 oh okay good ahahh😂😂
5.1455E+17,Positive,@iNikeHD good how was yours babe😚💙
5.13685E+17,Negative,RT @WereThe90s: This fucking book 😍🙌 http://t.co/OZZpsq26jy
5.13757E+17,Positive,hbd @BeeneBeau 🎉 hope it's the greatest :) Thanks for the sick party
5.14584E+17,Positive,It's fall. You know what that means.. One season closer to soccer games 😍
5.12405E+17,Negative,all was good until that happened 😔
5.12381E+17,Neutral,"RT @_lv95: How the fuck is a 3 bedroom house in London a stuggle? RT  ""@TheSexualGifs: A strong woman she is 😍👌 http://t.co/PsakCzkdEf"""
5.12858E+17,Negative,Pitbull kills every tune 😐
5.13336E+17,Negative,@hkornfeind51 😭 I know I really wish I could've gone
5.12057E+17,Positive,"RT @katiejohnn_: @BabyFaceCinda savoi said i wasnt a thug if i didnt do it , &amp; i did it . 😂"
5.13756E+17,Negative,@Updating1Dxx @niallsflowers ikr its so stupid 💆 some people jus 💆🔫
5.14419E+17,Positive,RT @CeeBassino: Don't be pussy whipped! Whip that pussy 💦👅👅
5.13744E+17,Negative,Great leadoff homerun😒
5.15007E+17,Negative,"RT @___tooCOOL: - I Have My Own Bullshit To Deal With
💅 Which Means I Don't Have Time For Anyone Else 😎"
5.13666E+17,Positive,@yndinedine thank you 😊
5.14492E+17,Neutral,"hi @Luke5SOS my penguin🐧
I love u sooo much💓
more than🍕🍕
please be my 1/4🐼
and follow me💎
I will be the happiest person on the🌎
🍕🍕x515"
5.1425E+17,Positive,Good morning my little princess💖🌸 http://t.co/IimYplnte1
5.14143E+17,Negative,I can't sum up some courage to finish #EleanorAndPark 😶 I just don't wanna know how their love story didn't have a happily ever after. 😶
5.14989E+17,Positive,RT @kbunk13: Drake vs. Lil Wayne tomorrow 😍
5.11711E+17,Positive,RT @jennacarothers: Basketball season starts in 1⃣ month 😜😜😜
5.14793E+17,Neutral,Celeb rivers 💕 http://t.co/nY42Wn907U
5.11671E+17,Negative,My stomach starts to hurt every night at this time😞
5.13573E+17,Positive,Just watching bae play😍🏉 #4 http://t.co/JvuLLvlGQ7
5.14173E+17,Positive,RT @Kryssongz: Hopefully I get a follow back from @anakih1 before my birthday I love her 😘
5.11483E+17,Negative,10 mo' mins until its time to punch that 🕕 ughhhh 😩😩😪 #earlyshift
5.11928E+17,Positive,"Im smellin chronic in the air, that means we crashin this share 🎶

-; Josh"
5.14913E+17,Neutral,"I relate to different ages for all of these 😂😂😂 -- The Differences Between Going Out At 18, 25 And 30 http://t.co/zAU07UmxPI"
5.13007E+17,Positive,"IM SO PROUD OF YOU BOYSSS, WE ALL ARE💖 #bam48millionviews #bam48millionviews @BarsAndMelody -rhianna🌚 x79 http://t.co/v3zMF6jnhh"
5.12098E+17,Positive,"When I tell bae to guess what I'm craving and he says
""Black Rock""😎🙌❤️ http://t.co/JapvZbrTKJ"
5.14898E+17,Positive,@TheGatsbyAffair great. 👌
5.12826E+17,Neutral,Idky because I'm not doing nothing 😂
5.13284E+17,Positive,"Recorded the @OregonDucksHQ game and the florida st game, gonna be interesting! #collegefootball 🏈🏈🏁🏁"
5.14221E+17,Positive,@E_RickDelgado you're saying I was right when I said it released tomorrow? 😂😂😂
5.14171E+17,Positive,RT @Emmy_K98: Happy birthday gorgeous!! Hope your day is fantastic!! 😘 http://t.co/tHEj8qm4pz
5.11748E+17,Neutral,@Bri_err dude we went like 3 months or so didn't we 😂😂
5.13497E+17,Positive,To that Brian guy at Starbucks. Thanks for making my coffee so damn naise. 😂😂
5.1396E+17,Neutral,"i hope you're well :)
if you happen to see this,
can you please follow me? 
it would make me sooo happy!

@NiallOfficial 😘 x1635"
5.1411E+17,Positive,RT @obrien_allyson: “@GetLikeDej: @obrien_allyson I LOVE YOU 😩❤️THANK YOU CLUTCH GOD 🙌🙌🙌🙌”anything for my favorite couple 😍😭
5.11689E+17,Negative,RT @ChrisTakesOff: @Mehh_ma I'll jab you in the Throat 😴😂😂
5.1164E+17,Positive,@MadisonElleBeer Heeeeeey Madison 💕 I love you so much..Can you follow me please? 🙏 I'll never give up..Xoxo 😘 x7
5.14238E+17,Positive,"When I turned 22, my life has seriously been nothing less than fantastic 😊"
5.11989E+17,Neutral,RT @basebalgf7: So who wants to make these for me. #Yum ⚾️❤️ http://t.co/CZja6KaNck
5.13078E+17,Negative,“@Swapmeesha: Why did I give this lil Kim mixtape a chance....why Jesus? !” 😒😐
5.13497E+17,Neutral,RT @WhennBoys: Yes 🍂☕️🎃 http://t.co/oxcIcIgGwi
5.11545E+17,Neutral,"💛💙💜 🐧 luke hemmings from 5SOS 🐧 can you follow me please? It means a lot to me. Love you. 💕 @Luke5SOS 💛💙💜 7,003"
5.14168E+17,Negative,Work was ugh 😪
5.13196E+17,Neutral,RT @Every_Athlete: All athletes can relate 👌 http://t.co/IHot4Zu1LT
5.12619E+17,Positive,lol ina bed 😌
5.13778E+17,Negative,Skins know how wreck 👊👊👊👊👊👊👊
5.11689E+17,Positive,“@Valeriah1113: Rosemary is So hot 🔥😭😩”
5.13382E+17,Positive,@niaming_ Happy Birthday!! 😘🎉🎂💃💃
5.1318E+17,Negative,RT @ieslek_: I saw a lot of my followers at the game &amp; don't even know them 😕
5.12348E+17,Neutral,"Go download @shots today! #Shottie by @justinbieber &amp; @john😍 Please Justin &amp; John, follow me🙏💜
x644"
5.12032E+17,Neutral,@FifthHarmony 💐🌷🌻 I LOVE YOU SO MUCH. PLEASE FOLLOW ME AND MAKE ME THE HAPPINESS HUMAN BEING IN THIS WORLD 💐🌷🌻 #5HBOSSonDWTS x56
5.14624E+17,Positive,"Don't give up on your dreams... 💗

Foto viejisimamente vieja, I love you . http://t.co/CZ268EEoMf"
5.14269E+17,Positive,"RT @blackouttgirls: Treat me right, don't ignore my texts and I'm all yours 💙"
5.12996E+17,Positive,go on son👌
5.1271E+17,Neutral,RT @clusterposts: All girls go through this 😂😂😂 http://t.co/WZmHYqwlRJ
5.14618E+17,Positive,RT @HornyFacts: spoil your girl 👌💰 http://t.co/uQRegvqNsh
5.14157E+17,Neutral,Since freshman year 👌 “@TopFlightPrez: My nigga been a side nigga for the longest”
5.13204E+17,Neutral,"FOLLOW ME 

PLS 

ILYSM

💘@Nashgrier 

1/12?

PLS 

TE AMO

180"
5.12954E+17,Negative,Bloody hell since when did I have so much stuff 😰 http://t.co/Y0FPHNxAls
5.12846E+17,Negative,Any and everybody got opinions about what I do but YU aint ME. So therefore I do what tf I wanna do. Get on now! 👉😎
5.13762E+17,Negative,"please boris ? 😭

ILYSM 🙊💘

#BorisTo200K 

@BorisLaursen
 x79"
5.14856E+17,Neutral,Catch me on The Jimmy Just Sitting Somewhere 👀 #MetoTweet
5.14119E+17,Negative,"I swear if some next ""fans"" start saying they have been there from the start I might have to jump on a plane &amp; stuff there phones somewhere✋"
5.14227E+17,Negative,@ktlnpace I think they're going to end up inducing me because I just don't think she's coming on her own 😩
5.13889E+17,Negative,"RT @twerkformeirwin: *dreams of a calum follow but wakes up without one*

😪"
5.13515E+17,Positive,WINEEE IS MY SHIT BABY 😍😍😍👅🍷
5.14548E+17,Negative,"RT @DoubleBGenius: That's real talk, if that person can't claim you &amp; been down for them on their worst . ✊👫 Fuck them ✌️🌵 http://t.co/sPwb…"
5.13728E+17,Negative,@StaceyLeaGarner what the actual fuck 😂
5.12338E+17,Neutral,Our new neighbours are such twats 😄
5.14813E+17,Negative,"finished Michael's drawing
opinions? 🙈 http://t.co/XWOI6d5fXE"
5.11504E+17,Positive,"""@JaronPampangaCh: 🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊

Happy 11th monthsary @tengloversss"" Thanks loves! 💚😘"
5.14956E+17,Positive,@JeffMcConnell1 the important ones always stay around. Forget the others 😉
5.11923E+17,Positive,"RT @nurisahin05: #CL is back💪 good luck 2 my team, let’s start with 3 points http://t.co/7crl5KDTe4"
5.1171E+17,Neutral,@Yanjpe lawl 👹➡️👸
5.13438E+17,Positive,Bae is on point in their snapchats😍👌
5.11661E+17,Positive,"@TheMattEspinosa 

Roses are red 
Violets are blue
Please follow me
I love you🌹❤️ 
 
❤️💕x7,110"
5.14236E+17,Neutral,RT @martel_andy: Play for your school name across your chest not your last name on your back. 🏈
5.12695E+17,Positive,It's the weekend 🐣
5.11671E+17,Positive,"Me:I think I can do the splits now
Marky:Your future husband must be so happy
😂😂😂😂 #dying"
5.14254E+17,Negative,I don't take enough advantage of living near nyc 😑
5.12337E+17,Neutral,"@Nashgrier 
can you please follow me? 
it would make me so happy!
😘😘10"
5.14508E+17,Negative,You blocked me how sad 😢
5.14616E+17,Negative,@QuanGottii not doing It🙅
5.12341E+17,Neutral,Who remembers Bed Room Boom x Ying Yang Twins x Avant &gt; yes lawd lol 🙌😩😏🙊
5.11935E+17,Positive,"🌌 💫 💭 🌙 💤
@Michael5SOS 

could you please
follow ➸me
&amp; @lokidokimikey

you make us so happy
everyday we love you 
so much ꒰ ˆ ॢ꒵ ॢˆ꒱ | 8594"
5.11922E+17,Positive,@vjrpol1594 thanks gwapa 😘
5.13451E+17,Positive,RT @BethanyMota: Starting the day off right 🙌💕 @troyesivan http://t.co/xrNr1VwV0o
5.13104E+17,Neutral,“@CHlLDHOODRUINER: the first guy to buy an iPhone 6 😂 https://t.co/6zPVhj3AzX” que tristeza jhaksjhs
5.14885E+17,Positive,"@MarvinHumes Marv, you need to come to Yorkshire, *cough* Sheffield *cough* 

Glad you enjoyed the show! 🙌 Well done! 😊"
5.14964E+17,Negative,@toriquesenbury @jake_minnick oh man I know!😔
5.12602E+17,Positive,@ItsssJB happy birthday!!!! 🎉🎉🎉
5.1309E+17,Negative,RT @YesAIlMen: Why is this true most of the time 😂 #YesAllMen http://t.co/Td2XHY1NGb
5.12314E+17,Negative,“@maktar1: @Raesterrr Sweet fuck bitches sucking cock good”😦😧😧 awe shit 😂
5.11705E+17,Positive,@pguirguis3 you too buddy ☺️😘
5.12866E+17,Positive,"RT @WhennBoys: When you're in a relationship , you should be proud to say ""thats my baby😌💕👫💏""."
5.12004E+17,Neutral,"🌟💛🌟💛🌟
luke hemmings from 5sos

follow me please

i've been trying for ages

and you're still ignoring me:(

@Luke5SOS
🌟💛🌟💛🌟
16,253"
5.12559E+17,Negative,"Gahddd. My throat's burning from all that cheering, screaming and shouting for our team. 😪 #Sportsfest #Basketball"
5.12251E+17,Neutral,RT @WORLDSTARVlNE: HE FR TOOK ONE FOR THE TEAM 😂 http://t.co/jCFCQLQKiH
5.11609E+17,Neutral,RT @sonjimmons: These are a few of my favorite things 🎶🎶 http://t.co/ReOLxyE4A9
5.11724E+17,Negative,""" Mfs stay feeling some type about shit I post on MY twitter ..Like if it bothers you so bad pray to Jesus about it maybe he'll fix it 😹👌"""
5.13561E+17,Positive,Shoutout to everyone who comes and supports us at our soccer games 😁👍⚽️ #youtherealmvps
5.13031E+17,Neutral,Omg I need more followers plz follow me😫
5.11764E+17,Negative,I can't see stevens video😩😭😭
5.13062E+17,Positive,@boringkearney ye should stay on Galway tonight for the Craic.jersey wash can wait#connacht💚
5.13457E+17,Negative,"RT @Darius_M4: When your girl hears a notification sound on your phone 😒😳😂

http://t.co/Avzp8ciluM"
5.13267E+17,Positive,RT @Y78x_: Your eyes is heavenly beautiful.💙
5.12078E+17,Negative,RT @obeykamryn93: @basic_ethan I hate you . Now everyone sees that I have no butt 😂😂
5.12671E+17,Positive,RT @5SOS: Soooooo excited for the iheart festival 😍
5.14361E+17,Negative,I hate the pain off getting your eyebrows threaded hurts so bad 10/10😭
5.13465E+17,Neutral,“@Bad_Bentley: http://t.co/97EcTBoqjz get my personal videos.... 💙 http://t.co/LehwCZirLg”
5.15148E+17,Neutral,RT @Lady_bade: @Bintaaar correct one ma😂😂
5.14295E+17,Negative,RT @Dreaa_123: I just wanna be successful 😪
5.14802E+17,Negative,@Angela480256 😂😂😂😂😂😂 she laided out
5.13178E+17,Positive,"RT @Kayla_Bayla_15: She's everything I've ever wanted, everything I need 💕 http://t.co/rHvsD3Xx0K"
5.13701E+17,Negative,"Perth, why do this 👃tissue buddy 😷"
5.12812E+17,Positive,@dilloncasella7  is so fucking funny😂
5.14199E+17,Neutral,Morning all..it will be soooo laaateeee #StillAtMyBed 😂 😓 ♫ Red Lights by Tiësto — https://t.co/U8hzCcmb0I
5.11915E+17,Neutral,quisha do not be playing when she find out august gonna be in concert 😩
5.11676E+17,Positive,If only Tim Riggins actually existed 👌😍😍🙏
5.13474E+17,Positive,to be honest i love this weather 😍
5.14099E+17,Positive,"💖 

tris, you're beautiful btw"
5.11498E+17,Positive,it's good morning text time 😌😬
5.12983E+17,Neutral,"RT @StriveForDaniel: LISTENER'S CHOICE AWARD:

👉 Vote for Simpleng Tulad Mo by Daniel Padilla http://t.co/E8dLRc2QSt"
5.12344E+17,Positive,"@L_A_Baker It was @L_A_BakerBfan's birthday monday July 14, can you please tweet Charlotte a happy birthday? She would be SO happy👏"
5.15142E+17,Positive,Black tie event tonight👍😁😁😁
5.11586E+17,Negative,RT @CalebSumners: ON POINT! 😩👏 http://t.co/PP3bG8VMwE
5.11649E+17,Negative,RT @ison_emily: Haven't seen much of @karidynshane on twitter 💀
5.149E+17,Negative,@Groovychill well duh cause you stay tweeting about me 💅😂
5.11691E+17,Positive,@kay_dunks it suits your personality perfect duh😉
5.14917E+17,Negative,"RT @ChuckBassReacts: I am officially done 😍😍😅 ""I'm Chuck Bass"" http://t.co/oCVoAi7o77"
5.12483E+17,Positive,RT @WeLoveRobDyrdek: this dolphin is a boss 🐬 http://t.co/8mRrwMWPB9
5.11855E+17,Neutral,RT @alicia_lupercio: The #Latino #vote can save #America - So VOTE!!👊 #TNTweeters JoinUS @votolatino @EspuelasVox  http://t.co/sSSQtlxQHa h…
5.1499E+17,Negative,John tucker was the biggest thot 😂😂
5.13124E+17,Positive,RT @BlackPplVines: BRUH 😂💀 http://t.co/4WH82CfxA1
5.13409E+17,Neutral,RT @_Vixennn_: Whole time I been thinking today was Sunday ! 👀
5.13813E+17,Negative,I don't have time for the bullshit . 😡
5.14042E+17,Positive,RT @_Kushtopher: @Ashashnicole214 Of course I was with my bestfriend 😄😁
5.12399E+17,Positive,RT @gagadaily: Photos: Lady Gaga aka Goddess of Love wows fans in Athens 🐚 http://t.co/wGXOdppLIF http://t.co/0pFT4xjcbi
5.13878E+17,Positive,“@Joshcp94: “@Jarryakeem: Drugs make me happy 😍”why” you gotta give it a try
5.1172E+17,Neutral,waiting for ur gym buddy like..... @Andrewcinnabonn 😂 http://t.co/OzU3zpXYBS
5.14245E+17,Positive,"“@_SheAintHer: sometimes it's good to cry, instead of holding everything inside and having evil thoughts.😶”"
5.12469E+17,Positive,@yourgirrlj @oh_so_jess @springslayer @ssmarvelous @vaguelydirty bb he is so CUTE 😍
5.1354E+17,Positive,RT @jaysondogphresh: If you a bird I'm a bird too 🐥
5.1379E+17,Positive,"Amazing day, amazing stadium. ⚽️🍀 http://t.co/RVymd3ZRqN"
5.11881E+17,Neutral,"@TaurusIsMagic I swear they spelt ""cum"" like that on purpose 😂😂😂"
5.14227E+17,Positive,RT @_Aysiaaa: “@IzabelZambrano: Seriously the best don't drink &amp; drive commercial 😭😭😭 https://t.co/zumU4NQYnd”I WAS GONNA CRY THEN THE GUY …
5.14758E+17,Negative,They took blood from me 😩😩
5.11962E+17,Neutral,⚡️bang me how you bang your drums please⚡️  https://t.co/pYfhXLTsuD
5.13166E+17,Positive,I love girls night💕👯👑
5.12411E+17,Neutral,RT @_Flyygirl56: i overthink everything.... 🙇
5.12439E+17,Negative,@I_Twerk_4_Oreos oh yeah I forgot Funland money is a joke 😂😂😂
5.11683E+17,Neutral,RT @JakePaul19: Seriously trying to dm everyone!! If I haven't DM'ed you yet just be patient💙imma slide in don't worry!
5.13557E+17,Positive,#crying bc so many people get to see the boys today &amp; I haven't been to 1 concert since I became a Directioner in 2011 😭 #sad
